id,brand,name,price,price_promo
10147924,A-A Awesome Apparel by Ksenia Avakyan,Блузка базовая,3692,436
165792480,Anamarie,Блузка вечерняя с коротким рукавом CHIC,3000,480
74299675,Iho wear,Рубашка белая оверсайз для офиса и школы,4680,748
80012708,OLESA CHUGUNOVA,Рубашка оверсайз базовая для офиса и школы,6048,919
166814232,LADY OF THE MOON,Блузка офисная с длинным рукавом,5845,888
118686275,TEINA MODE,Блузка нарядная больших размеров праздничная,2500,1080
167157731,Camicia,Блузка офисная нарядная,6200,942
118685944,TEINA MODE,Блузка нарядная больших размеров праздничная,2500,1060
150840240,Joli BRAND,Боди женское с длинным рукавом вечернее утягивающее,3873,1549
173921806,Ani Art,Рубашка оверсайз в клетку тёплая,5800,1067
49441110,MIRONI,Рубашка хлопок оверсайз больших размеров,5000,1800
35275972,CO'ST,Рубашка короткая оверсайз,5400,907
45733680,ZHUKOVA CARE,Черная рубашка оверсайз офисная и в школу блузка,5700,1140
180866023,OFIS,Блузка нарядная праздничная вечерняя новогодняя,4990,1357
9750659,MIRONI,Рубашка оверсайз белая хлопок,5000,1800
57736004,GREMOLLI,Рубашка белая с коротким рукавом и лонгслив,5990,1581
39565985,Say Love,Рубашка оверсайз офисная школьная с боковыми пуговицами,5600,851
118666104,TEINA MODE,Блузка нарядная больших размеров праздничная,2500,1060
13894376,Malozemoff,Рубашка офисная приталенная,2655,594
25347110,LaVerita,"Рубашка офисная оверсайз, школьная",7080,1246
119411400,LemonGrass,Рубашка шелковая,2000,1088
158369572,VAW,Рубашка черная оверсайз хлопок,6000,1584
175762676,AVRON,Рубашка оверсайз базовая для офиса и школы,3218,1106
36091907,ANNEN,Рубашка оверсайз базовая для офиса и школы,4500,1044
105909855,PaNDuM,Рубашка блузка оверсайз шелковая праздничная,7000,1064
128547051,TIHEYA,Рубашка блузка оверсайз шелковая нарядная в школу в офис,2490,1673
174178686,BAYANKATE,Oversize клетчатая рубашка,5680,2499
113976323,TICKETY BOO,Блузка,5455,960
173979986,Ani Art,Рубашка оверсайз школьная офисная блузка хлопок,3372,782
170011461,VITOCLO,Комплект базовая рубашка черный лонгслив,3390,1139
100050047,WITH STREET,Блузка офисная больших размеров,1790,773
86214482,Moon Rose,Блузка шелковая нарядная,3549,1419
174667436,AOX,рубашка оверсайз базовая классическая для офиса и школы,3290,684
135891594,Pinti,Боди с длинным рукавом,4400,985
166818967,LADY OF THE MOON,Блузка офисная с коротким рукавом,3950,568
172718538,O'STIN,Женская рубашка из хлопка,2599,1122
154951313,Podborka,Укороченная рубашка оверсайз хлопок офисная,2200,756
118666183,TEINA MODE,Блузка нарядная офисная больших размеров,2500,880
140427877,Alessa,Рубашка хлопковая зеленая на осень,7425,1128
146588156,Joli BRAND,Боди женское с длинным рукавом черное вечернее утягивающее,3873,1549
146160051,Alessa,Блузка праздничная шелковая,8413,1547
132627092,Iho wear,Блузка нарядная с длинным рукавом офисная,4130,561
175604747,MOVATTY,Блузка женская с длинным рукавом нарядная офисная белая,5000,1320
94870501,LYB,Рубашка оверсайз классическая базовая для офиса и школы,5700,912
161324024,MOOON,Белая рубашка офисная оверсайз,3600,864
172418149,Mango,Рубашка,6999,3391
171901741,Elimi,Рубашка белая оверсайз блузка офисная с длинным рукавом,4640,1113
189535314,MilAni,Рубашка белая твидовая оверсайз,4900,2548
171104381,Gregory G.,Блузка боди женская с длинным рукавом через палец,6000,912
167155232,LADY OF THE MOON,Блузка офисная с коротким рукавом,3950,568
161020262,Life in StyIe,Рубашка офисная легкий оверсайз,6000,864
165365312,Gloria Jeans,Бежевая сатиновая рубашка Loose fit,2499,559
174233206,YourBestSize,блузка топ вечерняя новогодняя,6600,1320
74309173,Iho wear,Рубашка оверсайз базовая для офиса и школы,5600,896
10119823,MirrorStore,Рубашка удлиненная из хлопка оверсайз,10854,1041
171399382,Alessa,Блузка шелковая нарядная,8413,1547
171115265,Mango,Рубашка,3999,1665
172257591,4 TIMES,Рубашка оверсайз в клетку хлопковая,6630,1326
181375797,Lanali,Рубашка белая оверсайз хлопок,8000,960
160832044,UNIFIED,Кружевная блузка с длинным рукавом фонарик,7000,1680
28447279,Адель Очаровательная,Рубашка оверсайз больших размеров вельветовая,3440,1238
171966330,Alessa,Блузка нарядная шелковая,8120,1559
115457422,Harizmic,Рубашка оверсайз в клетку,5499,1891
170108216,O'STIN,Классическая женская рубашка,1599,805
168765928,Mango,Блузка,4799,1672
89072880,Darya Selskaya,Рубашка офисная базовая оверсайз,2384,953
146160350,Alessa,Блузка шелковая нарядная офис,8120,1559
175762679,AVRON,Рубашка оверсайз базовая для офиса и школы,3218,1106
144130612,Lovely dress,Рубашка оверсайз фонарик праздничная хлопок,4000,672
166814720,LADY OF THE MOON,Блузка офисная с длинным рукавом,5875,987
118964485,Formы,Рубашка теплая в клетку оверсайз,7051,1974
180505433,NAMA brand,Блузка боди нарядное с длинным рукавом,9491,987
185082671,Vasmani,Рубашка теплая в клетку оверсайз,5000,1200
170449490,Gloria Jeans,Белый базовый топ с широкими бретелями,999,363
175491680,MATTERS,Рубашка в клетку оверсайз теплая,7520,1082
172011881,AKMUR,Рубашка белая для офиса и школы,3800,912
169081822,Gloria Jeans,Оливковая блузка Loose fit,1499,527
152298172,TOPTOP,Боди с длинным рукавом,3990,2074
113510435,SINISTRA,Базовая блузка офисная под пиджак в школу,3900,998
17909608,ANNEN,Рубашка женская белая с широкими рукавами,5500,1276
165288256,GOLDMOON STORE,Рубашка оверсайз черная хлопок,5431,999
167157711,Camicia,Блузка офисная нарядная,4990,758
60607011,Basic store,Рубашка офисная нарядная оверсайз,2400,1113
158514787,WITH STREET,Блузка с длинным рукавом больших размеров,2520,1189
167152965,LADY OF THE MOON,Блузка офисная с коротким рукавом,3950,568
147268379,VAW,Рубашка белая оверсайз,6000,1584
161021728,Life in StyIe,Рубашка офисная легкий оверсайз,6000,816
118685816,TEINA MODE,Блузка нарядная больших размеров праздничная,2500,1040
90356425,Ollivander,Аниме Хаори Токийские Мстители кимоно,1800,432
34317492,Adele,Рубашка оверсайз больших размеров вельветовая,3440,1128
171124231,Mango,Рубашка,3999,1665
176311880,Dama Zhannet,Блузка нарядная с длинным рукавом для офиса,4899,666
170998051,ReLait,Блузка боди с длинным рукавом и V образным вырезом,8713,1184
165955351,Gloria Jeans,Коричневый укороченный джемпер Fitted,1599,276
98459149,ТЫ IDEAL,Блузка офисная нарядная в горошек,3000,408
52050629,Say Love,Рубашка оверсайз офисная школьная с боковыми пуговицами,5600,851
171410342,Mycloz,Рубашка укороченная оверсайз,6170,987
158150503,MB,Блузка нарядная с коротким рукавом,1242,327
158460672,VIVA VEA,Блузка нарядная с длинным рукавом в офис,5970,1241
130294962,Bella Mia,Рубашка удлиненная больших размеров,6100,1659
175144366,NORE MORE,Блузка офисная с длинным рукавом,2900,788
182586675,ZARINA,Боди с вырезом с длинным рукавом базовое,1799,402
